date_time_utc;date_time_local;batch_time_sec;batch_time_since_inoc_sec;process_phase;phase_time_sec;foam;air_flow;total_flow;o2_flow;gas_mix;acid_pump_pct;acid_pump_duration;base_pump_pct;base_pump_duration;inducer_pump_pct;inducer_pump_duration;feed_pump_pct;feed_pump_duration;stirrer_speed;temperature;balance;analog_io1;analog_io2;ph;po2;offgas_co2;offgas_o2;od600_online;feedrate_exp;feedrate_ind;process_time;od600;glucose_g_l;acetate_g_l;protein_g_l;biomass_g_l;viability_pct;sample_volume_ml;is_sample;feed_g;feed_ml;base_volume_added_ml;volume_ml;cumulative_sample_volume_ml;volume_corrected_ml
2022-02-15 08:20:00;2022-02-15 09:20:00;64395;17,8875;Batch;961;0;2,000828571;2,000714286;1,59e-20;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,02;37,31428571;0,0;-26,2;-26,180625;6,6865;99,8826087;0,11;20,935;;2,457159391;10,05853845;0,25;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:22:00;2022-02-15 09:22:00;64485;17,9125;Batch;1051;0;2,000222857;2,000991429;-4,41e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,15;37,30142857;0,0;-26,2;-26,1795;6,686;99,86034483;0,11;20,92666667;;2,461786626;10,08304146;0,275;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:23:00;2022-02-15 09:23:00;64575;17,9375;Batch;1141;0;2,000937143;2,00074;0,00016;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,955882;37,29;0,0;-26,2;-26,18;6,684333333;99,74807692;0,11;20,925;;2,466421567;10,10759734;0,3;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:25:00;2022-02-15 09:25:00;64665;17,9625;Batch;1231;0;1,999988889;1,999344444;5,83e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,894286;37,27;0,0;-26,2;-26,18062857;6,683333333;99,640625;0,11;20,915;;2,471068051;10,13222649;0,325;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:26:00;2022-02-15 09:26:00;64755;17,9875;Batch;1321;0;2,000582353;1,999154286;5,29e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,06;37,25;0,0;-26,2;-26,18048485;6,6825;99,65;0,11;20,925;;2,475723158;10,15691349;0,35;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:28:00;2022-02-15 09:28:00;64845;18,0125;Batch;1411;0;2,000465714;2,000994286;0,000332353;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,982353;37,23;0,0;-26,2;-26,17657576;6,681333333;99,48730769;0,115;20,92428571;;2,480271285;10,18104482;0,375;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:29:00;2022-02-15 09:29:00;64935;18,0375;Batch;1501;0;1,998622222;1,999844444;-0,000122857;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,982353;37,205;0,0;-26,2;-26,18097143;6,6805;99,43785714;0,116666667;20,92;;2,484820557;10,2051939;0,4;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:31:00;2022-02-15 09:31:00;65025;18,0625;Batch;1591;0;1,999326471;2,000248571;0,000234286;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,284848;37,18833333;0,0;-26,2;-26,1785;6,68;99,39192308;0,115;20,915;;2,489508298;10,23009005;0,425;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:32:00;2022-02-15 09:32:00;65115;18,0875;Batch;1681;0;2,002134286;2,001337143;9,71e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,054545;37,17714286;0,0;-26,2;-26,17831429;6,679333333;99,49;0,12;20,92;;2,49420127;10,25502627;0,45;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:34:00;2022-02-15 09:34:00;65205;18,1125;Batch;1771;0;2,0;2,00056;2,29e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,085714;37,16714286;0,0;-26,2;-26,1805625;6,6784;99,43;0,12;20,91;;2,498904751;10,28003061;0,475;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:35:00;2022-02-15 09:35:00;65295;18,1375;Batch;1861;0;1,999544444;1,99975;-0,000347222;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,702778;37,154;0,0;-26,2;-26,17945455;6,6775;99,1948;0,12;20,914;;2,503613434;10,30507494;0,5;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:37:00;2022-02-15 09:37:00;65385;18,1625;Batch;1951;0;2,000831429;1,999805714;-0,000102941;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,9;37,14444444;0,0;-26,2;-26,17811429;6,677;99,07095238;0,12;20,90333333;;2,508203959;10,32950261;0,525;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:38:00;2022-02-15 09:38:00;65475;18,1875;Batch;2041;0;1,998797143;1,999585714;-0,000191176;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,95;37,14;0,0;-26,2;-26,17696875;6,676333333;99,01916667;0,12;20,905;;2,512801209;10,35397788;0,55;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:40:00;2022-02-15 09:40:00;65565;18,2125;Batch;2131;0;2,000538889;1,999305556;-0,000369444;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,002857;37,13454545;0,0;-26,2;-26,18097059;6,6755;98,92758621;0,123333333;20,91;;2,517541982;10,37922944;0,575;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:41:00;2022-02-15 09:41:00;65655;18,2375;Batch;2221;0;1,999102941;1,99954;-0,00026;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,9;37,13;0,0;-26,2;-26,17890625;6,675;98,79310345;0,12;20,9;;2,522291689;10,40454105;0,6;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:43:00;2022-02-15 09:43:00;65745;18,2625;Batch;2311;0;1,999057143;1,999337143;-0,000379412;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,164706;37,12461538;0,0;-26,2;-26,17997059;6,6744;98,72884615;0,125;20,895;;2,527052219;10,42992283;0,625;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:44:00;2022-02-15 09:44:00;65835;18,2875;Batch;2401;0;2,000234286;2,000548571;-0,000185714;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,897059;37,12;0,0;-26,2;-26,17877143;6,674;98,7856;0,13;20,91;;2,531818318;10,45534681;0,65;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:46:00;2022-02-15 09:46:00;65925;18,3125;Batch;2491;0;1,999941667;2,000997222;0,000225;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,041667;37,115;0,0;-26,2;-26,17694118;6,6735;98,64869565;0,13;20,905;;2,536464182;10,48014138;0,675;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:47:00;2022-02-15 09:47:00;66015;18,3375;Batch;2581;0;2,000774286;1,999697143;0,000157143;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,853125;37,105;0,0;-26,2;-26,17758824;6,673;98,55153846;0,13;20,89333333;;2,541118853;10,50499497;0,7;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:49:00;2022-02-15 09:49:00;66105;18,3625;Batch;2671;0;1,999774286;2,000028571;-6,97e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,911765;37,1;0,0;-26,2;-26,18044118;6,6724;98,41896552;0,13;20,895;;2,54591473;10,53061491;0,725;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:50:00;2022-02-15 09:50:00;66195;18,3875;Batch;2761;0;1,999577778;1,9999;0,000661111;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,058824;37,09142857;0,0;-26,2;-26,1775;6,672;98,37107143;0,13;20,894;;2,550721948;10,55630807;0,75;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:52:00;2022-02-15 09:52:00;66285;18,4125;Batch;2851;0;1,998451429;1,999057143;0,000111429;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,090909;37,08428571;0,0;-26,2;-26,17806061;6,671;98,29538462;0,13;20,88;;2,555537205;10,58205687;0,775;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:53:00;2022-02-15 09:53:00;66375;18,4375;Batch;2941;0;2,001673529;2,000848571;0,00025;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,767647;37,08;0,0;-26,2;-26,17972727;6,671;98,24363636;0,135;20,87666667;;2,560362247;10,60787071;0,8;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:55:00;2022-02-15 09:55:00;66465;18,4625;Batch;3031;0;2,001834286;2,0014;4,57e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,029412;37,074;0,0;-26,2;-26,18044118;6,6705;98,0162069;0,14;20,87;;2,56506115;10,63302184;0,825;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:56:00;2022-02-15 09:56:00;66555;18,4875;Batch;3121;0;2,000236111;1,998994444;-0,000175;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,972222;37,07;0,0;-26,2;-26,17811765;6,6705;97,8535;0,14;20,87333333;;2,569767183;10,65822331;0,85;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:58:00;2022-02-15 09:58:00;66645;18,5125;Batch;3211;0;1,99964;1,999188235;-0,000208824;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,961765;37,064;0,0;-26,2;-26,17885294;6,67;97,86380952;0,14;20,865;;2,574616816;10,68420632;0,875;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 08:59:00;2022-02-15 09:59:00;66735;18,5375;Batch;3301;0;1,999048571;1,999317143;0,000166667;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,091176;37,065;0,0;-26,2;-26,18082353;6,669428571;97,80869565;0,15;20,864;;2,579477875;10,71026337;0,9;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:01:00;2022-02-15 10:01:00;66825;18,5625;Batch;3391;0;2,000577143;2,000442857;-0,000261765;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,882857;37,05333333;0,0;-26,2;-26,17941176;6,669;97,64954545;0,145;20,855;;2,584348235;10,73638313;0,925;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:02:00;2022-02-15 10:02:00;66915;18,5875;Batch;3481;0;2,001177778;2,0012;-0,000108824;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,044444;37,045;0,0;-26,2;-26,18036111;6,6685;97,65814815;0,145;20,86666667;;2,589228382;10,76256825;0,95;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:04:00;2022-02-15 10:04:00;67005;18,6125;Batch;3571;0;2,000088571;2,000051429;5,14e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,857576;37,041;0,0;-26,2;-26,1795;6,667666667;97,49272727;0,15;20,86;;2,59398297;10,78809199;0,975;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:05:00;2022-02-15 10:05:00;67095;18,6375;Batch;3661;0;1,999405882;1,99926;1,18e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,987879;37,03444444;0,0;-26,2;-26,17853333;6,6674;97,36826087;0,15;20,85;;2,598744426;10,81366496;1,0;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:07:00;2022-02-15 10:07:00;67185;18,6625;Batch;3751;0;1,998863889;1,998558333;-1,11e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,864706;37,035;0,0;-26,2;-26,17821212;6,667;97,32653846;0,153333333;20,845;;2,603649694;10,84002303;1,025;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:08:00;2022-02-15 10:08:00;67275;18,6875;Batch;3841;0;1,997977143;1,999548571;0,000164706;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,177143;37,03333333;0,0;-26,2;-26,17809091;6,666333333;97,22896552;0,16;20,84;;2,608565787;10,86645227;1,05;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:10:00;2022-02-15 10:10:00;67365;18,7125;Batch;3931;0;2,000734286;1,998482857;0,00014;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,954286;37,025;0,0;-26,2;-26,18094286;6,666;97,13074074;0,16;20,84;;2,613494388;10,89296179;1,075;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:11:00;2022-02-15 10:11:00;67455;18,7375;Batch;4021;0;1,99888;2,000080556;0,000322857;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,969444;37,02454545;0,0;-26,2;-26,17777778;6,6655;97,03458333;0,16;20,83444444;;2,618430312;10,91952376;1,1;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:13:00;2022-02-15 10:13:00;67545;18,7625;Batch;4111;0;1,998922857;1,998888571;0,000169697;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,448485;37,02;0,0;-26,2;-26,17572727;6,665;96,85714286;0,16;20,835;;2,623235126;10,94539267;1,125;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:14:00;2022-02-15 10:14:00;67635;18,7875;Batch;4201;0;1,997372222;1,998744444;6,11e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,194444;37,015;0,0;-26,2;-26,17914286;6,664666667;96,62636364;0,165;20,82333333;;2,628052913;10,97134396;1,15;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:16:00;2022-02-15 10:16:00;67725;18,8125;Batch;4291;0;1,998828571;1,997317647;-0,000136364;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,077143;37,015;0,0;-26,2;-26,17782353;6,664333333;96,65545455;0,17;20,82;;2,633016274;10,99809229;1,175;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:17:00;2022-02-15 10:17:00;67815;18,8375;Batch;4381;0;2,001348571;2,002125714;0,000118182;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,071429;37,015;0,0;-26,2;-26,18;6,664;96,53636364;0,17;20,815;;2,637996588;11,0249452;1,2;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:19:00;2022-02-15 10:19:00;67905;18,8625;Batch;4471;0;2,000580556;2,000744444;3,89e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,094286;37,015;0,0;-26,2;-26,17893939;6,6635;96,29307692;0,17;20,805;;2,642983565;11,05184728;1,225;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:20:00;2022-02-15 10:20:00;67995;18,8875;Batch;4561;0;1,999505714;2,000417143;0,000157143;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,984375;37,015;0,0;-26,2;-26,17684375;6,663;96,2472;0,175;20,805;;2,647975299;11,07878827;1,25;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:22:00;2022-02-15 10:22:00;68085;18,9125;Batch;4651;0;1,998983333;1,999741667;-0,000194286;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,765714;37,01833333;0,0;-26,2;-26,17811765;6,663;96,14666667;0,18;20,81666667;;2,652845401;11,1050855;1,275;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:23:00;2022-02-15 10:23:00;68175;18,9375;Batch;4741;0;1,997694286;1,997668571;-0,000276471;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,844118;37,01333333;0,0;-26,2;-26,18308824;6,662444444;95,9344;0,18;20,8;;2,657721515;11,13142791;1,3;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:25:00;2022-02-15 10:25:00;68265;18,9625;Batch;4831;0;1,998711429;1,999154286;-1,71e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,035294;37,015;0,0;-26,2;-26,18315152;6,662;95,89521739;0,185;20,79;;2,662742357;11,1585653;1,325;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:26:00;2022-02-15 10:26:00;68355;18,9875;Batch;4921;0;1,999072222;1,999947222;8,61e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,002857;37,015;0,0;-26,2;-26,18547222;6,6615;95,785;0,19;20,8;;2,667782554;11,1858207;1,35;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:28:00;2022-02-15 10:28:00;68445;19,0125;Batch;5011;0;2,001937143;1,999608571;-0,000134286;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,920588;37,01;0,0;-26,2;-26,18017143;6,661333333;95,63047619;0,19;20,795;;2,672836451;11,21316367;1,375;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:29:00;2022-02-15 10:29:00;68535;19,0375;Batch;5101;0;1,997585714;1,997497143;2,57e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,162857;37,005;0,0;-26,2;-26,17947059;6,6605;95,45909091;0,19;20,785;;2,677762581;11,23982829;1,4;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:31:00;2022-02-15 10:31:00;68625;19,0625;Batch;5191;0;1,999479412;1,999197059;-6e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,951429;37,005;0,0;-26,2;-26,17997143;6,6605;95,445;0,195;20,79;;2,682702818;11,26658222;1,425;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:32:00;2022-02-15 10:32:00;68715;19,0875;Batch;5281;0;2,000444444;2,001286111;8,29e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,041667;37,005;0,0;-26,2;-26,1792;6,66;95,25962963;0,2;20,785;;2,687788839;11,29413899;1,45;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:34:00;2022-02-15 10:34:00;68805;19,1125;Batch;5371;0;1,999617143;1,998865714;1,21e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,271429;37,005;0,0;-26,2;-26,17829412;6,6595;95,10916667;0,2;20,78;;2,692887051;11,32177545;1,475;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:35:00;2022-02-15 10:35:00;68895;19,1375;Batch;5461;0;2,000402857;2,000957143;0,000154286;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,98;37,005;0,0;-26,2;-26,177;6,659;95,082;0,206;20,78666667;;2,697988967;11,34944563;1,5;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:37:00;2022-02-15 10:37:00;68985;19,1625;Batch;5551;0;1,999942857;1,999391176;-0,000181818;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,060606;37,0;0,0;-26,2;-26,18070588;6,6584;95,08875;0,205;20,785;;2,702961316;11,37642615;1,525;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:38:00;2022-02-15 10:38:00;69075;19,1875;Batch;5641;0;1,999744444;2,000113889;6,39e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,06;37,005;0,0;-26,2;-26,17952941;6,6576;95,23318182;0,205;20,785;;2,707939288;11,40345026;1,55;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:40:00;2022-02-15 10:40:00;69165;19,2125;Batch;5731;0;2,000991429;1,999523529;2,86e-06;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1400,18;37,00571429;0,0;-26,2;-26,17830303;6,657;95,312;0,2;20,805;;2,713076709;11,43135348;1,575;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:41:00;2022-02-15 10:41:00;69255;19,2375;Batch;5821;0;1,997985714;1,999791176;-8,57e-05;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,882857;37,006;0,0;-26,2;-26,17875758;6,656333333;95,40190476;0,2;20,8;;2,718223365;11,45932065;1,6;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:43:00;2022-02-15 10:43:00;69345;19,2625;Batch;5911;0;1,999568571;1,999130556;-0,00016;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,891429;37,01555556;0,0;-26,2;-26,17936111;6,656;95,3708;0,195;20,8;;2,72338119;11,48736234;1,625;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
2022-02-15 09:44:00;2022-02-15 10:44:00;69435;19,2875;Batch;6001;0;2,00046;2,000582353;-0,000141176;21,0;0;0;0;4544,0;0,0;0;75,0;0,0;1399,977143;37,02333333;0,0;-26,2;-26,17772727;6,655333333;95,21181818;0,2;20,805;;2,728401313;11,51466861;1,65;;;;;;;;False;0,0;0,0;38,52491296074215;1038,524912960742;0,0;1038,524912960742
